name,seq_type,molecular_weight,aromacity,instability,gravy,isoelectric
2BQ4A,predicted,12755.809099999982,0.05263157894736842,56.54736842105261,-1.065789473684211,4.883685874938965
3WGUB,original,35158.0353,0.13861386138613863,34.8324092409241,-0.5627062706270628,8.726650047302243
4INZA,predicted,33243.43440000001,0.11888111888111888,33.322377622377616,-0.10139860139860138,5.093535423278809
3NVWB,predicted,37521.99620000005,0.09580838323353294,40.57754491017964,0.15359281437125738,5.557227897644043
4YDDB,original,36606.937000000034,0.0911854103343465,55.40644376899696,-0.4155015197568385,8.796469306945802
2BH1X,predicted,8358.777099999994,0.14705882352941177,74.1220588235294,-0.37352941176470583,5.761961936950684
4H8AA,predicted,37044.202400000024,0.0830860534124629,44.61246290801185,-0.2596439169139468,4.740678977966309
7C1EA,original,38918.79550000002,0.09941520467836257,25.10994152046783,-0.4105263157894741,5.809990882873536
3NOWA,original,87012.78620000053,0.04707379134860051,36.732824427480985,-0.056870229007634034,5.632255363464354
4G78A,original,16886.902000000002,0.08163265306122448,45.84285714285714,-0.6013605442176877,6.492570304870605
5Y5QA,predicted,15883.466499999991,0.04054054054054054,36.249999999999986,0.16756756756756766,6.126129341125488
1YDGA,original,21338.722699999988,0.0746268656716418,37.07019900497513,-0.21094527363184076,5.241259956359862
5GROA,predicted,11478.89229999999,0.10679611650485435,44.11747572815533,-0.47087378640776706,6.019385719299316
4EGFA,predicted,28542.591000000015,0.10894941634241245,42.335408560311286,0.3568093385214008,6.4383459091186515
5VNAA,original,15749.935299999981,0.1417910447761194,20.297835820895518,-0.45671641791044787,8.70595569610596
5H9NA,original,16599.285099999997,0.1103896103896104,30.083831168831157,-0.30454545454545456,7.715347480773925
6MALA,original,34612.94580000003,0.10561056105610561,45.91782178217822,-0.32706270627062733,5.797088432312012
4Y2FA,predicted,16553.3332,0.04895104895104895,34.00349650349649,-0.793006993006994,8.813553428649904
2FRGP,original,11511.175699999994,0.04716981132075472,76.94433962264151,-0.02735849056603777,6.098335075378416
2FLDA,original,18506.164499999995,0.09316770186335403,31.759627329192536,-0.396273291925466,9.374621772766112
1N08A,predicted,17873.411200000013,0.12987012987012989,46.092207792207795,-0.4779220779220781,5.764349174499511
7BR0A,original,35000.17480000005,0.09119496855345913,34.21415094339622,-0.19779874213836499,5.944756126403808
3KG0A,original,10913.093999999985,0.12371134020618556,38.67319587628865,-0.23608247422680403,8.653156089782716
4BE3A,original,35036.208700000025,0.125,31.861923076923063,-0.6958333333333337,5.1534437179565415
1UDSA,original,28155.815800000026,0.05511811023622047,30.443700787401564,-0.2429133858267717,5.316230583190918
4J8EA,original,13278.956199999979,0.058823529411764705,35.634453781512605,-0.504201680672269,5.194140434265136
3KLJA,original,41153.94370000001,0.06349206349206349,37.27939153439153,-0.12063492063492048,6.314948463439942
1AHOA,predicted,6908.335800000002,0.046875,45.22968749999998,-1.2875000000000003,4.6961172103881825
4J42A,original,8949.988599999993,0.075,22.161249999999992,-0.5875000000000001,6.472847175598144
3AABA,predicted,12255.800399999982,0.08181818181818182,20.1,-0.21999999999999986,5.00748119354248
2RCFA,predicted,9125.283000000001,0.10975609756097562,11.515853658536585,-0.11951219512195131,6.00523281097412
6IYXA,original,25651.08860000001,0.1592920353982301,40.62393805309734,0.611946902654867,8.596488380432131
2J3XA,predicted,50445.62149999999,0.10930232558139534,47.43999999999998,-0.5762790697674414,4.747499656677246
7JODI,original,18116.306599999996,0.08433734939759036,26.725903614457813,-0.28855421686746985,6.233270835876465
2P22D,original,9648.920299999996,0.13924050632911392,73.37974683544303,-0.8721518987341771,5.7573579788208
6FIYA,predicted,34272.63950000002,0.1505016722408027,39.90772575250837,-0.05953177257525077,5.432523155212402
6OXJA,original,32045.4665,0.07719298245614035,44.05894736842104,-0.23157894736842105,5.694607734680175
3N2TA,original,36676.42030000005,0.07339449541284404,33.86636085626911,-0.4363914373088687,5.8301118850708
2WKCA,predicted,10156.579299999998,0.11111111111111112,33.19333333333333,0.18999999999999995,4.343203926086426
7D53A,predicted,27315.704000000012,0.11646586345381527,46.31887550200804,0.2345381526104413,5.072846031188964
6GRRB,predicted,82595.51700000028,0.1388888888888889,37.74543055555566,-0.04208333333333362,7.994998359680175
1WMDA,original,45301.56060000001,0.07834101382488479,25.784792626728105,-0.25138248847926303,6.723166084289551
6S5FA,predicted,21611.63230000002,0.10582010582010581,46.73386243386243,-0.2095238095238095,5.671985816955567
4YTWA,original,8568.503799999999,0.13333333333333333,64.36266666666666,-0.6413333333333334,4.853561210632324
4WLRB,predicted,11480.297599999989,0.10101010101010101,65.98383838383837,-0.403030303030303,4.955814552307127
3X0IA,original,18067.323999999993,0.09433962264150943,40.436477987421384,-0.19559748427672952,4.866406822204589
5TTYA,original,34852.31120000002,0.1447811447811448,43.35730639730639,-0.35387205387205406,6.190982627868652
1PPJF,original,12305.856199999995,0.12121212121212123,37.70808080808081,-1.1919191919191923,8.099114799499514
1XMTA,predicted,10980.763299999986,0.0736842105263158,42.086315789473666,-0.5621052631578949,9.695803260803224
4IU3B,predicted,27100.680100000016,0.13559322033898305,30.141101694915246,-0.35932203389830547,5.7100111007690435
3FRQA,predicted,21984.75430000002,0.10810810810810811,65.91081081081082,-0.08378378378378407,4.923586845397948
1SVDM,predicted,12746.485599999993,0.12037037037037036,62.89638888888889,-0.4925925925925928,4.792402458190918
5DOCB,original,23119.12840000002,0.07920792079207921,51.626782178217816,-0.14455445544554454,5.587920951843262
6U1RA,original,41046.5547,0.12569832402234637,44.77318435754191,-0.158100558659218,5.121329689025878
3L41A,predicted,24669.01360000003,0.08411214953271028,46.02574766355139,-0.41915887850467326,5.039481544494628
4WX0A,predicted,30174.718800000024,0.109375,59.30863281249998,-0.18671875000000002,5.144747352600096
3PO8A,predicted,10738.013099999991,0.08163265306122448,8.705102040816328,-0.43061224489795935,7.741266059875489
4BLUA,original,31810.10470000001,0.08602150537634409,47.99641577060929,-0.36953405017921176,8.608415031433108
1V37A,original,19057.724099999992,0.0935672514619883,45.05672514619882,-0.08421052631578947,8.214964485168458
6FZZA,predicted,23455.799000000025,0.06532663316582915,62.85326633165829,-0.343718592964824,4.4920652389526365
6OIBA,predicted,45645.127600000014,0.10810810810810811,37.785257985257964,-0.16781326781326777,5.419620704650878
3VAVH,predicted,29021.866100000014,0.07984790874524714,47.831178707224346,-0.0038022813688212403,8.725940895080566
5K7XA,original,36987.64220000001,0.0801186943620178,25.156676557863495,-0.25459940652819,5.4476423263549805
1SR4C,predicted,17418.683999999994,0.14285714285714285,34.00064935064934,-0.4253246753246752,5.202325248718262
4WQMA,original,35856.57710000001,0.08895705521472393,35.75220858895706,-0.04294478527607365,5.00901584625244
5SVYA,original,5971.494600000001,0.1,53.535999999999994,-1.344,4.215202522277832
5ZCYA,predicted,9569.981099999999,0.060240963855421686,34.25903614457831,-0.4542168674698792,5.720924186706544
4YWEA,original,49954.02570000007,0.06932773109243698,30.656134453781508,0.023949579831932865,5.8878602981567365
3NEVA,predicted,33448.422800000015,0.09060402684563758,61.45570469798657,0.2681208053691275,5.023850822448731
6RUXA,original,40960.64879999996,0.08042895442359249,28.892010723860587,-0.48096514745308366,5.686025047302246
2XOLA,original,19524.372400000007,0.11309523809523808,46.06505952380951,-0.1458333333333333,6.259757804870605
4P2FA,original,20975.49939999999,0.07936507936507936,24.238624338624316,-0.2862433862433862,5.67033748626709
6HXAA,predicted,44699.258300000045,0.1386666666666667,41.36799999999998,-0.3906666666666672,5.783219718933105
1DVOA,original,17343.870399999993,0.05921052631578947,49.68815789473683,-0.5743421052631582,9.38790225982666
1GD2E,predicted,8220.679199999993,0.015384615384615385,128.3769230769231,-2.1507692307692308,4.133297538757325
5CYAB,original,19258.667299999983,0.10714285714285715,52.51547619047619,-0.1726190476190476,5.174360466003416
5HOBA,predicted,5553.394999999999,0.15555555555555556,31.877777777777773,-0.33333333333333337,5.187831306457518
3DNFA,predicted,31301.651700000017,0.05693950177935943,57.69039145907471,-0.29999999999999993,4.927679252624511
6PKHA,predicted,34471.0158,0.10097719869706842,36.18114006514658,-0.5146579804560268,6.001936149597167
4Z39A,predicted,14490.531699999992,0.15702479338842976,84.88677685950414,-0.159504132231405,4.54992733001709
3TNLA,original,31814.292500000025,0.06944444444444445,36.72225694444444,-0.13923611111111123,5.555068016052245
3VAXA,original,38648.3841000001,0.055865921787709494,36.36927374301675,-0.11759776536312856,5.576098442077636
6WJAA,original,32313.187500000007,0.06514657980456026,35.45182410423453,0.06026058631921801,5.546257972717284
3O3VA,original,36762.69300000001,0.08358208955223881,34.37492537313432,-0.042089552238805984,8.456978797912601
4FK9A,original,34172.2194,0.09554140127388536,17.818152866242027,-0.25636942675159274,4.4405122756958
6K6IA,original,24556.748500000016,0.1552511415525114,24.584520547945193,0.6780821917808223,9.348254203796387
5OQ3A,original,40712.2656,0.12569832402234637,26.197234636871492,-0.6782122905027943,9.03171443939209
7A2SA,predicted,6798.579000000003,0.11666666666666667,17.031666666666673,-0.6799999999999999,5.619693946838378
4RKHE,predicted,5603.318400000001,0.0784313725490196,32.12352941176471,-1.0509803921568628,8.790473747253419
1MK0A,original,11385.894599999987,0.12371134020618557,44.028865979381436,-0.6752577319587632,9.274760246276855
2XIOA,original,33109.69180000003,0.08532423208191127,28.178839590443683,-0.3218430034129697,6.319609260559083
6BQAA,predicted,11840.695999999989,0.058823529411764705,70.32058823529414,-0.4568627450980392,4.85185604095459
1GU7A,predicted,40258.37059999997,0.07967032967032966,34.432417582417564,-0.10824175824175843,5.649136543273925
2GKEA,original,30248.210300000006,0.08029197080291971,26.377737226277375,-0.11788321167883226,5.607757759094238
6M4EA,original,60452.5904000001,0.14206642066420663,22.359225092250934,-0.3221402214022138,5.1845914840698235
6RMVB,predicted,7502.503299999999,0.0,61.106451612903214,-1.0677419354838713,5.139745521545408
5UFTA,original,15906.02749999999,0.06944444444444445,34.46319444444444,-0.21111111111111117,5.91639347076416
6T6HA,predicted,27787.848700000013,0.08695652173913043,39.004347826086956,-0.16047430830039522,5.561320304870605
1K7CA,original,24606.699200000017,0.1072961373390558,22.35450643776823,-0.07424892703862662,4.458416557312011
5NLCA,original,23754.964299999978,0.05555555555555555,46.07175925925926,-0.17870370370370417,7.1609399795532225
1AZZA,predicted,25190.2143,0.15929203539823011,40.80088495575221,-0.2075221238938051,5.010664176940917
1T5JA,predicted,34253.56950000001,0.11960132890365449,45.64750830564784,-0.09767441860465143,5.303726005554199
5U7AA,predicted,23629.582200000023,0.10576923076923077,29.173076923076916,0.015865384615384687,6.306934165954591
2GBWB,original,20322.620500000008,0.12352941176470589,43.95176470588234,-0.7605882352941179,5.852563285827636
2OF3A,original,29972.56210000001,0.05639097744360902,36.89172932330827,-0.1582706766917295,8.57302188873291
4ZV5A,predicted,10614.993299999996,0.06593406593406594,36.29230769230769,-0.674725274725275,5.163902091979979
1R8OB,predicted,8026.913200000003,0.16901408450704225,28.285915492957745,-0.3056338028169012,4.642518043518066
6SJ8A,original,33327.837199999994,0.09836065573770492,28.962327868852466,-0.06327868852459007,5.54193820953369
6CUQA,original,12436.128399999992,0.07894736842105263,26.17631578947367,-0.13157894736842105,6.462388801574707
4G92A,predicted,7321.1590000000015,0.06557377049180328,72.06065573770492,-1.5639344262295085,4.984745597839355
4I6KA,original,30679.42540000001,0.11610486891385768,26.84460674157303,-0.25880149812734093,6.027627372741699
4ZI3C,predicted,15307.03199999999,0.17073170731707316,65.95284552845527,-0.18211382113821142,7.556994056701661
6I31A,original,5758.465900000001,0.05555555555555555,56.59999999999999,-0.4833333333333333,7.773095893859863
3AJ7A,original,68245.23210000031,0.14505119453924914,28.358941979522196,-0.7411262798634797,5.3026460647583
6OK1B,original,14570.694299999986,0.08396946564885496,47.701526717557236,-0.027480916030534364,5.68591136932373
4EZCA,original,37246.433500000014,0.11884057971014492,41.99771014492752,0.6910144927536243,6.440107917785644
3UCSC,original,8831.750100000001,0.10810810810810811,32.96351351351352,-1.1905405405405407,6.136133003234862
5A8CA,original,33535.998599999984,0.14715719063545152,36.687692307692295,-0.48060200668896325,6.062242317199707
3DKXA,original,23289.71480000001,0.10891089108910892,24.554455445544544,-0.25495049504950507,8.769779396057132
4ODDA,predicted,16798.094600000004,0.11409395973154363,29.79463087248322,-0.09328859060402689,4.78819637298584
5D4NA,predicted,12093.812799999994,0.1523809523809524,45.82095238095237,-0.04095238095238098,5.46219310760498
2HUEC,predicted,9389.832299999998,0.08536585365853658,29.687804878048784,-0.30487804878048763,6.500584602355956
1FP2A,predicted,40885.427599999995,0.11304347826086956,56.41397101449275,-0.5463768115942029,4.8974409103393555
5I8TA,original,21523.305399999997,0.12849162011173182,33.51340782122904,-0.7178770949720672,5.311456108093262
4AZ9A,predicted,13580.496399999982,0.11711711711711711,54.71711711711711,-0.6603603603603606,5.886837196350096
4LE7A,predicted,29099.646500000046,0.16535433070866143,27.95393700787401,-0.3937007874015752,5.020269966125488
5ZTBD,original,7179.061199999999,0.0,42.134375000000006,-0.3265624999999999,4.524292945861816
5FIIA,original,8754.015599999995,0.06578947368421052,60.71578947368419,-0.12105263157894722,6.468697929382324
2Q97T,original,12446.142399999986,0.027522935779816515,46.98623853211008,-0.6623853211009177,9.001543235778808
4Z47A,original,22252.534500000005,0.10204081632653061,32.05102040816326,-0.3188775510204082,8.965376472473146
3CNBA,predicted,14743.612499999988,0.1129032258064516,46.26774193548387,-0.34435483870967726,4.401691246032715
5IVAB,predicted,17116.366699999984,0.12499999999999999,33.97105263157894,-0.07697368421052633,6.3937273025512695
1XVPB,original,28247.666299999997,0.0894308943089431,56.89268292682927,0.04796747967479653,6.216162300109862
6EVSA,original,15840.620199999987,0.1532846715328467,31.869343065693418,-0.21751824817518248,4.520882606506347
3KZWA,predicted,56120.2237,0.10931174089068826,33.23279352226719,0.1412955465587044,6.037176322937011
3I0WA,predicted,33677.39590000005,0.13103448275862067,41.972068965517245,-0.22241379310344878,4.794221305847168
6KYTC,predicted,8653.145699999997,0.1917808219178082,43.249315068493125,0.3082191780821919,4.838783073425293
3AEIA,predicted,11311.663299999998,0.0425531914893617,55.39361702127659,-0.7340425531914898,4.410444450378418
4AVYA,original,25621.98879999998,0.06224066390041494,35.15560165975103,0.13402489626556016,5.955782890319825
3VDJA,predicted,8320.008,0.07042253521126761,76.05352112676056,-1.2225352112676058,4.307736396789552
1F5QB,original,28486.67920000005,0.09716599190283401,41.30607287449392,-0.05060728744939259,5.9844865798950195
6JTDA,original,53204.78670000003,0.07756813417190775,48.601677148846974,-0.11719077568134184,5.820733451843262
6O9NA,predicted,68630.2556000002,0.11908646003262643,44.269820554649286,-0.15628058727569383,5.252286720275878
2IB0A,original,14945.709399999989,0.06338028169014084,24.24718309859154,0.15985915492957758,5.438604927062988
6WXOA,predicted,19661.661300000003,0.08139534883720931,42.35988372093023,0.10465116279069774,4.981164741516112
6EWJA,predicted,45851.55640000003,0.10526315789473684,66.61904761904766,-0.2127819548872182,4.995033454895019
2EJ9A,predicted,27402.979200000053,0.11392405063291139,54.57974683544303,-0.35654008438818596,5.081826591491698
3MD1A,predicted,9290.310499999994,0.09638554216867469,35.839759036144564,-0.5590361445783133,4.654454231262207
3C57A,original,5807.704200000001,0.0392156862745098,31.845098039215696,-0.4254901960784313,9.813909339904786
1GHPA,original,28793.774000000027,0.07782101167315175,31.989105058365745,-0.6147859922178993,9.522770118713382
1NYCA,predicted,12789.349399999992,0.10810810810810811,46.318018018017995,-0.32162162162162167,4.547369575500488
5MPOA,predicted,10055.609699999988,0.1686746987951807,5.519277108433737,-0.7373493975903613,8.730582618713381
3LLUA,predicted,20783.53370000001,0.11299435028248588,55.79322033898305,-0.27231638418079107,4.430281257629395
5DCLA,original,13299.27899999998,0.11111111111111112,29.16589743589742,0.2863247863247863,4.53406925201416
2DRWA,original,39950.639,0.08839779005524862,35.10693370165747,-0.3024861878453043,5.201700019836425
3EF6A,predicted,43223.1566,0.08,18.690000000000012,0.011000000000000001,4.817638969421386
4AQOA,predicted,9028.899099999999,0.05813953488372093,28.511627906976734,-0.6430232558139535,5.231938362121581
6KWAA,predicted,31285.21070000003,0.1310861423220974,37.67041198501874,-0.5576779026217232,5.153330039978026
1GYOA,original,11889.297599999994,0.0660377358490566,63.24066037735849,-0.7292452830188682,6.514908027648925
6GHTA,original,28811.524999999994,0.09505703422053233,26.793574144486676,-0.25969581749049436,6.519341468811036
1ODKB,predicted,25265.807200000025,0.0641025641025641,38.799572649572646,0.21239316239316222,8.421585655212404
3B34A,original,98429.18670000062,0.09699769053117784,37.41225173210171,-0.31986143187066846,5.142246437072752
3N3YA,predicted,25341.792700000024,0.13875598086124402,48.6004784688995,-0.07129186602870818,7.103532600402832
5CESA,original,9877.085999999994,0.07692307692307693,46.40109890109889,0.007692307692307722,5.263199806213378
2JGPA,original,58849.04080000021,0.1,51.21307692307698,-0.14403846153846178,4.8213903427124025
1V70A,original,11483.198699999988,0.06666666666666667,53.42285714285713,-0.09142857142857137,6.282095527648925
5FO8C,original,14305.205599999987,0.12403100775193798,45.111007751937976,-0.2775193798449612,5.3966577529907225
1I27A,original,8358.6768,0.0410958904109589,43.84520547945204,-0.7383561643835616,10.070364570617674
5OKBA,original,54806.780800000015,0.1431578947368421,37.68172631578947,-0.5216842105263158,5.394838905334471
3QAPA,original,23391.61120000001,0.1278538812785388,21.851598173515967,1.051141552511416,7.923825263977052
1SVMA,predicted,42423.35749999995,0.12154696132596685,45.26132596685081,-0.043093922651933965,5.161742210388182
2EQ7C,original,3976.6068000000005,0.0,54.794594594594585,-0.28378378378378377,6.774662208557129
6J5XA,predicted,30790.471500000014,0.07857142857142857,39.83607142857142,-0.08214285714285714,6.39889965057373
3KB5A,original,21569.3592,0.08808290155440415,65.59279792746113,-0.323834196891192,6.728622627258301
6PVJA,predicted,51030.36869999997,0.10810810810810811,32.73378378378378,-0.13558558558558562,5.792768669128418
3CRVA,predicted,64323.49730000011,0.11252268602540835,46.737041742286806,-0.3092558983666061,5.316628456115722
2FYUB,predicted,48016.706700000046,0.1276595744680851,40.983924349881796,0.31583924349881753,5.759290504455566
2W0GA,predicted,15891.509199999997,0.13178294573643412,53.544186046511626,-0.9000000000000002,4.668493461608887
7CRVA,original,15517.39529999999,0.09999999999999999,27.13428571428571,0.0035714285714285652,5.677101325988769
5UIWA,original,40496.25080000003,0.1534090909090909,27.558806818181814,0.4758522727272727,7.4736112594604505
2JJ7B,original,21256.15490000001,0.13114754098360656,26.360109289617476,-0.3639344262295088,8.00518436431885
3OA4A,original,15257.452299999988,0.050724637681159424,48.30731884057972,-0.21811594202898554,5.847902488708496
4INEA,original,49125.703600000015,0.11832946635730858,21.51461716937354,-0.3765661252900234,5.507607460021972
6O0AA,original,42407.32440000004,0.07571801566579635,33.216501305483035,-0.09947780678851184,5.797315788269043
3UFBA,original,54878.724099999985,0.08471074380165289,32.6382438016529,-0.42045454545454564,4.959111213684081
2PGNA,predicted,65195.24830000013,0.11754684838160137,39.82454855195917,0.25604770017035805,5.425645637512206
6G5PA,predicted,20819.77080000002,0.1016949152542373,48.274011299435024,-0.42994350282485927,4.622112846374511
5DNKA,original,58724.63889999999,0.09215686274509804,37.17001960784314,-0.3854901960784313,8.070104026794432
1RP0A,predicted,32010.317999999996,0.14388489208633093,36.92661870503595,-0.06510791366906472,8.66463146209717
3NJNA,original,12108.668999999987,0.07894736842105263,2.995614035087719,0.30964912280701756,4.15472583770752
6FM7A,original,39001.022099999995,0.10674157303370786,34.98205056179774,-0.19803370786516886,9.194239234924318
3G8QA,original,30617.553800000027,0.05755395683453238,32.67625899280576,-0.09064748201438848,4.9072172164916985
6L8XA,original,50718.51000000008,0.09111111111111111,44.51179999999998,-0.23977777777777787,5.396259880065918
6OZBC,original,21384.106200000002,0.036269430051813475,42.16424870466321,-0.022279792746113997,4.923814201354979
3TGLA,original,29199.414000000004,0.10943396226415095,29.078113207547162,-0.06981132075471695,4.8850500106811525
1IBJA,predicted,42966.99540000005,0.11578947368421053,46.37157894736841,-0.10631578947368428,4.7231157302856435
4ZFVA,predicted,49690.585799999986,0.11926605504587157,42.70094036697248,-0.1084862385321101,6.141532707214354
6MYDA,predicted,17819.226400000007,0.12903225806451613,33.41548387096774,-0.43483870967741955,6.355019950866699
6TVEP,original,57962.38730000003,0.08587786259541985,34.09961832061066,-0.18263358778625968,5.606450462341309
6XQKA,original,5502.073299999999,0.1276595744680851,58.69148936170212,-0.7829787234042555,8.156298255920412
4JJ0A,predicted,20116.15229999999,0.09392265193370165,29.961325966850826,-0.7845303867403315,4.758526420593261
3ZFIA,original,10727.077899999986,0.12903225806451613,46.55172043010752,-0.31397849462365585,6.125106239318847
4RBRA,predicted,15933.642099999992,0.11450381679389313,63.682442748091596,-0.3160305343511452,5.316287422180175
3VV5A,predicted,27245.446800000034,0.11392405063291139,32.64599156118143,-0.39662447257384004,8.972403526306152
6R45A,original,24459.482800000016,0.125,50.242884615384604,-0.44326923076923086,4.940979576110839
1V4PA,original,17482.122800000005,0.07947019867549669,42.43774834437087,-0.39801324503311275,8.54414005279541
6FU9B,predicted,9854.025299999998,0.22619047619047616,29.397619047619056,-0.7440476190476188,8.337518882751464
4NG2E,predicted,10754.39469999999,0.09574468085106383,54.28723404255317,-0.1351063829787234,4.83963565826416
4BBOA,predicted,12574.961599999995,0.15044247787610618,-2.356637168141594,-0.22035398230088477,4.330699348449708
6JKUA,predicted,43182.576100000006,0.1012987012987013,31.021038961038933,-0.03428571428571427,7.082615852355956
3IT3A,predicted,38789.621499999994,0.10385756676557864,43.079821958456975,-0.2507418397626117,5.790438270568848
5Y6GA,predicted,15326.423099999995,0.1297709923664122,45.489312977099225,-0.450381679389313,5.532446098327636
4EX6A,predicted,24045.635900000012,0.0730593607305936,35.885844748858446,-0.15799086757990852,5.153955268859861
4N8NA,original,11495.740899999992,0.0784313725490196,53.29215686274509,-0.5950980392156865,5.096888923645018
4NF1A,original,17244.313499999997,0.136986301369863,46.05897260273972,-0.476027397260274,7.986359596252441
5DJOA,predicted,17905.0723,0.05063291139240506,42.006962025316454,-0.4430379746835453,4.750796318054199
2XDPA,original,13685.312099999992,0.11764705882352941,41.81857142857142,-0.48571428571428577,5.167369270324705
1O98A,predicted,56754.913199999966,0.09233791748526524,36.34304518664047,-0.15736738703339936,8.448211097717287
4R4EA,predicted,9586.866599999994,0.03614457831325302,55.12542168674698,-0.6662650602409644,4.743577766418457
5NGGA,original,29897.932000000008,0.08029197080291971,21.603284671532833,-0.26058394160583953,5.917132377624512
4W8HA,original,15068.124499999989,0.13385826771653542,41.60629921259842,-0.2622047244094488,5.641804313659668
6SMKA,original,13728.164099999993,0.1076923076923077,28.849230769230758,-0.38538461538461527,8.19955654144287
4YCAB,original,32357.50720000002,0.08741258741258742,30.054895104895095,-0.05979020979020969,5.489134788513183
1SE0A,predicted,11061.672299999995,0.07216494845360824,55.86185567010309,-0.7072164948453608,6.279253578186036
7JQHA,predicted,36334.88350000002,0.10223642172523961,45.91916932907345,-0.4022364217252401,5.908379173278808
2Y6XA,original,12313.785799999987,0.07339449541284404,39.69908256880733,-0.6733944954128442,9.068977165222169
4XINA,predicted,12152.64589999999,0.05263157894736842,16.59912280701754,-0.20263157894736847,5.198289680480956
1BXRA,original,117840.37040000061,0.06430568499534017,36.18695246971125,-0.1619757688723206,5.221138954162597
7CZEB,predicted,12446.417299999994,0.11009174311926606,40.043119266055044,0.27889908256880747,4.8997713088989245
3PYWA,original,19306.748699999993,0.08426966292134831,9.168539325842687,-0.4112359550561799,5.954816627502441
7CRAA,predicted,24455.74090000004,0.05188679245283019,63.65990566037735,-0.3962264150943401,4.560499382019044
2G6YA,predicted,24412.979300000028,0.1737089201877934,28.776056338028155,0.00892018779342723,6.96899471282959
3BPJA,predicted,8791.145999999993,0.1857142857142857,67.93142857142855,-0.5542857142857143,7.006508445739747
7RK0A,original,27905.872900000017,0.08045977011494253,14.551340996168573,0.17471264367816097,5.8893949508666985
6YAVA,original,13011.860599999982,0.04201680672268908,45.26806722689074,-0.3016806722689077,6.950578880310059
6B4HB,original,7304.0865,0.14516129032258063,59.60483870967741,-0.8451612903225805,4.525088691711425
7BRAA,predicted,49261.962799999965,0.11910112359550562,48.37597752808987,0.007191011235954428,4.702483177185058
6LMJA,predicted,11220.913299999993,0.05050505050505051,61.28181818181814,-0.5232323232323233,8.038643455505369
1FJ2A,original,24654.3258,0.06550218340611354,52.131877729257624,0.0777292576419215,6.046213722229004
1QPZA,original,37887.01930000002,0.07964601769911504,45.57197640117994,-0.2336283185840708,6.125560951232909
2GDQA,predicted,41949.599599999994,0.0938337801608579,45.0504021447721,-0.008847184986595215,5.293665504455566
5IZ3A,original,34618.80020000005,0.08860759493670886,26.76424050632912,-0.13544303797468354,4.828722572326659
2X5FA,original,48167.85730000008,0.10046728971962617,40.074579439252325,-0.32313084112149554,5.25353717803955
4HLYA,original,12313.004099999986,0.09433962264150944,36.47830188679245,-0.6094339622641513,10.247136878967282
1NBAA,original,27837.7648,0.08695652173913043,35.56604743083003,-0.3130434782608697,4.66945972442627
2QGYA,original,42304.89080000004,0.09042553191489361,37.32478723404255,-0.1351063829787233,5.112576484680175
4ZR8B,predicted,40088.58699999996,0.11299435028248586,41.459887005649705,-0.09463276836158198,7.697272682189942
6VBCA,original,34846.69249999999,0.07716049382716049,29.371018518518518,-0.08209876543209876,9.485894203186035
6H5LA,original,58434.3608000001,0.11462450592885376,41.960869565217386,-0.6571146245059276,5.803738594055175
3WKQA,predicted,33167.72439999999,0.12040133779264214,28.756856187290996,-0.27692307692307705,5.979882621765137
2AGSA,predicted,71157.5747000002,0.12618296529968454,27.62350157728706,-0.24558359621451137,6.172509956359862
4F3FC,predicted,7245.347,0.1694915254237288,37.74406779661017,-0.5084745762711864,6.019158363342284
2X3EA,original,33395.41139999998,0.05230769230769231,28.18307692307691,0.29969230769230704,5.195731925964354
3R5TA,original,32865.01040000002,0.07094594594594594,43.34189189189192,-0.09391891891891883,5.653228950500488
1TR0A,predicted,12804.801799999996,0.18867924528301888,30.243396226415083,0.08773584905660378,4.5284421920776365
4QQ7A,original,23796.447400000012,0.09803921568627451,43.861274509803906,-0.23578431372549027,6.4431772232055655
6PXZB,original,11763.88039999999,0.13592233009708737,26.833980582524266,-1.224271844660195,10.050959587097168
6FCGA,predicted,45696.644900000014,0.1297709923664122,36.846335877862586,-0.09592875318066159,6.025751686096191
5I81A,predicted,60478.91640000006,0.13068181818181818,57.38354166666674,-0.25795454545454555,4.84713840484619
6CKYA,original,15307.096799999987,0.08888888888888888,42.93488888888888,-0.46000000000000024,5.412743186950683
1P2XA,predicted,19284.975700000003,0.14465408805031446,48.46981132075472,-0.5345911949685537,5.770089912414551
1W5RA,original,29996.350200000037,0.07326007326007326,25.752380952380957,-0.22564102564102584,5.744626045227051
7EARA,predicted,67049.53220000007,0.1386986301369863,45.90155821917819,0.16626712328767082,4.857085227966309
5ZIKA,predicted,33913.29800000001,0.08250825082508251,26.614191419141903,0.09339933993399326,5.304408073425292
4CJ0A,original,59832.948700000146,0.13295880149812733,25.27473782771534,-0.38707865168539335,5.073812294006346
1G5CA,original,18715.31730000001,0.029585798816568046,39.13609467455621,0.014792899408284056,4.692308998107909
6JIEA,predicted,8943.9937,0.12987012987012986,35.59220779220779,-0.4727272727272726,6.2446386337280275
3IMHA,predicted,37807.18500000001,0.13253012048192772,32.340090361445775,-0.4647590361445784,5.1287755966186515
7F2RB,original,9218.212699999996,0.10126582278481013,45.05316455696202,-0.3405063291139239,4.136310005187987
4MTMA,original,14338.043299999976,0.08029197080291971,5.770072992700733,0.0897810218978102,9.574925041198728
1BOUA,predicted,15564.92969999999,0.11363636363636365,39.48030303030303,-0.6083333333333334,5.3569841384887695
